model,MAE_return,RMSE_return,MAE_price,RMSE_price,MAPE_price_percent
Random_Walk_one_step,0.009115826233610456,0.01236009818404337,31.680076984127,44.75218934686281,0.9107863200424391
GBM_expected_return,0.00905839453037848,0.012319896308481123,31.478228503693927,44.6267901398045,0.9052869671733946
Random_Forest,0.009110695490369029,0.012367093848738155,31.709554125551453,44.83483877253263,0.910139724290264
