Fecha,Precio,Return
2022-11-14,1764.65,0.009794788024675047
2022-11-15,1771.51,0.0038799198032558836
2022-11-16,1772.33,0.0004627748513669982
2022-11-17,1776.26,0.002214965158971881
2022-11-18,1758.55,-0.01002042439993173
2022-11-21,1752.06,-0.0036973673483948065
2022-11-22,1736.52,-0.008909127947376987
2022-11-23,1739.68,0.0018180777115376521
2022-11-24,1743.46,0.002170456245759357
2022-11-25,1755.36,0.006802319573982007
2022-11-28,1753.96,-0.0007978754141944265
2022-11-29,1744.49,-0.005413839346106213
2022-11-30,1750.09,0.0032049658577045282
2022-12-01,1753.55,0.0019750894068923447
2022-12-02,1802.33,0.027437967684297057
2022-12-05,1796.57,-0.003200980809810081
2022-12-06,1770.73,-0.014487400527176857
2022-12-07,1770.8,3.9530937198846364e-05
2022-12-09,1782.67,0.0066808185518807605
2022-12-12,1800.8,0.010118770182655742
2022-12-13,1782.29,-0.010331956306168566
2022-12-14,1807.61,0.014106476432856997
2022-12-15,1808.85,0.0006857534985003472
2022-12-16,1779.68,-0.016257711373992016
2022-12-19,1790.02,0.0057932201130195225
2022-12-20,1788.64,-0.0007712384347229805
2022-12-21,1819.18,0.016930295570375526
2022-12-22,1818.12,-0.0005828499326469202
2022-12-23,1794.92,-0.012842547475684193
2022-12-26,1800.34,0.0030150832518246306
2022-12-27,1798.2,-0.0011893713852122916
2022-12-28,1818.05,0.010978333558832796
2022-12-29,1804.93,-0.007242688257967744
2022-12-30,1817.89,0.007154678004716551
2023-01-03,1820.32,0.001335821935152039
2023-01-04,1837.21,0.009235806710953044
2023-01-05,1855.76,0.010046199137655414
2023-01-06,1833.45,-0.01209487774863334
2023-01-09,1862.33,0.015628954028716134
2023-01-10,1870.13,0.004179555228798286
2023-01-11,1874.03,0.002083245059223181
2023-01-12,1875.45,0.0007574384009992972
2023-01-13,1896.44,0.011129813792897857
2023-01-16,1916.1,0.01031342583363687
2023-01-17,1913.01,-0.0016139524175313724
2023-01-18,1907.52,-0.002873948786560053
2023-01-19,1903.11,-0.0023145789377602205
2023-01-20,1920.97,0.009340876686595168
2023-01-23,1925.92,0.002573508851028117
2023-01-24,1921.22,-0.00244337473462426
2023-01-25,1933.35,0.006293848622097667
2023-01-26,1939.09,0.0029645413247640145
2023-01-27,1927.12,-0.006192130405021114
2023-01-30,1926.65,-0.0002439169967745652
2023-01-31,1922.57,-0.002119910801652022
