Fecha,Precio
2013-09-16,1318.5
2013-09-17,1324.0
2013-09-23,1312.25
2013-09-24,1323.0
2013-09-25,1314.25
2013-09-26,1322.75
2013-09-27,1333.0
2013-09-30,1341.0
2013-10-01,1326.5
2013-10-02,1290.75
2013-10-03,1306.25
2013-10-04,1316.0
2013-10-07,1309.75
2013-10-08,1323.5
2013-10-09,1329.5
2013-10-10,1304.0
2013-10-11,1298.5
2013-10-14,1265.5
2013-10-15,1285.5
2013-10-16,1270.5
2013-10-17,1273.5
2013-10-18,1319.25
2013-10-21,1316.5
2013-10-22,1317.5
2013-10-23,1333.0
2013-10-24,1331.25
2013-10-25,1344.75
2013-10-28,1347.75
2013-10-29,1361.0
2013-10-30,1349.25
2013-11-04,1354.75
2013-11-05,1320.5
2013-11-06,1307.25
2013-11-07,1319.0
2013-11-08,1307.25
2013-11-11,1285.5
2013-11-12,1282.5
2013-11-13,1281.25
2013-11-14,1272.5
2013-11-15,1286.0
2013-11-18,1287.25
2013-11-19,1283.5
2013-11-20,1275.75
2013-11-21,1257.0
2013-11-22,1240.0
2013-11-25,1246.25
2013-11-26,1243.0
2013-11-27,1247.5
2013-11-28,1245.0
2013-11-29,1245.5
2013-12-02,1253.0
2013-12-03,1229.5
2013-12-04,1217.25
2013-12-05,1227.5
2013-12-06,1222.5
2013-12-09,1233.0
2013-12-10,1237.0
2013-12-11,1266.25
2013-12-12,1260.75
2013-12-13,1225.25
2013-12-16,1232.0
2013-12-17,1234.75
2013-12-18,1231.75
2013-12-19,1230.5
2013-12-20,1196.0
2013-12-23,1195.25
2013-12-24,1199.0
2013-12-26,1199.0
2013-12-27,1199.0
2013-12-30,1214.5
2014-01-02,1204.5
2014-01-03,1225.0
2014-01-06,1234.5
2014-01-07,1246.25
2014-01-08,1227.5
2014-01-09,1221.0
2014-01-10,1226.0
2014-01-13,1244.25
2014-01-14,1248.0
2014-01-15,1251.5
2014-01-16,1236.0
2014-01-17,1241.5
2014-01-20,1250.0
2014-01-21,1255.75
2014-01-22,1238.0
2014-01-23,1241.0
2014-01-24,1263.0
2014-01-27,1267.0
2014-01-28,1260.5
2014-01-29,1251.25
2014-01-30,1264.0
2014-01-31,1242.5
2014-02-03,1251.0
2014-02-04,1262.0
2014-02-05,1250.25
2014-02-06,1254.5
2014-02-07,1256.5
2014-02-10,1259.25
2014-02-11,1277.0
2014-02-12,1282.0
2014-02-13,1289.5
2014-02-14,1296.0
2014-02-17,1320.0
2014-02-18,1327.5
2014-02-19,1320.75
2014-02-20,1320.5
2014-02-21,1316.25
2014-02-24,1323.25
2014-02-25,1334.75
2014-02-26,1339.0
2014-02-27,1331.75
2014-02-28,1332.25
2014-03-03,1326.5
2014-03-04,1349.5
2014-03-05,1334.75
2014-03-06,1337.0
2014-03-07,1345.25
2014-03-10,1335.25
2014-03-11,1344.0
2014-03-12,1346.25
2014-03-13,1366.0
2014-03-14,1368.75
2014-03-17,1385.0
2014-03-18,1378.5
2014-03-19,1355.75
2014-03-20,1338.0
2014-03-21,1327.0
2014-03-24,1336.0
2014-03-25,1310.75
2014-03-26,1313.5
2014-03-27,1304.0
2014-03-28,1296.0
2014-03-31,1294.75
2014-04-01,1291.75
2014-04-02,1283.75
2014-04-03,1292.0
2014-04-04,1284.0
2014-04-07,1297.25
2014-04-08,1299.0
2014-04-09,1309.5
2014-04-10,1301.75
2014-04-11,1320.5
2014-04-14,1318.0
2014-04-15,1325.75
2014-04-16,1298.0
2014-04-17,1301.5
2014-04-21,1299.0
2014-04-22,1299.0
2014-04-23,1286.75
2014-04-24,1285.25
2014-04-25,1291.5
2014-04-28,1301.25
2014-04-29,1299.0
2014-04-30,1297.75
2014-05-02,1288.5
2014-05-05,1281.25
2014-05-06,1281.25
2014-05-07,1306.25
2014-05-08,1296.0
2014-05-09,1287.0
2014-05-12,1291.25
2014-05-13,1298.75
2014-05-14,1296.5
2014-05-15,1305.25
2014-05-16,1299.0
2014-05-19,1291.5
2014-05-20,1302.0
2014-05-22,1295.5
2014-05-23,1298.5
2014-05-26,1291.5
2014-05-27,1291.5
2014-05-28,1275.5
2014-05-29,1263.5
2014-05-30,1255.0
2014-06-02,1250.5
2014-06-03,1247.25
2014-06-04,1242.75
2014-06-05,1245.25
2014-06-06,1252.5
2014-06-09,1247.5
2014-06-10,1253.5
2014-06-11,1259.5
2014-06-12,1262.0
2014-06-13,1265.75
2014-06-16,1273.0
2014-06-17,1276.25
2014-06-18,1267.5
2014-06-19,1269.75
2014-06-20,1293.0
2014-06-23,1312.5
2014-06-24,1313.5
2014-06-25,1318.5
2014-06-26,1316.75
2014-06-27,1311.75
2014-06-30,1317.5
2014-07-01,1315.0
2014-07-02,1327.5
2014-07-03,1326.5
2014-07-04,1317.5
2014-07-07,1319.25
2014-07-08,1313.0
2014-07-09,1323.0
2014-07-10,1322.75
2014-07-11,1340.25
2014-07-14,1335.0
2014-07-15,1306.0
2014-07-17,1310.0
2014-07-18,1302.5
2014-07-21,1307.25
2014-07-22,1311.5
2014-07-23,1310.25
2014-07-24,1308.0
2014-07-25,1292.75
2014-07-28,1294.75
2014-07-29,1304.5
2014-07-30,1299.25
2014-07-31,1294.5
2014-08-01,1285.25
2014-08-04,1291.25
2014-08-05,1290.5
2014-08-06,1284.75
2014-08-07,1306.5
2014-08-08,1305.25
2014-08-11,1309.75
2014-08-12,1307.25
2014-08-13,1315.75
2014-08-14,1312.0
2014-08-18,1313.5
2014-08-19,1296.75
2014-08-20,1296.5
2014-08-21,1295.0
2014-08-22,1275.25
2014-08-25,1277.25
2014-08-26,1277.25
2014-08-27,1286.0
2014-08-28,1282.75
2014-08-29,1292.0
2014-09-01,1285.75
2014-09-02,1286.5
2014-09-03,1267.0
2014-09-04,1265.5
2014-09-05,1271.5
2014-09-08,1266.0
2014-09-09,1259.0
2014-09-10,1255.75
2014-09-11,1251.0
2014-09-12,1241.25
2014-09-15,1231.5
2014-09-16,1234.25
2014-09-17,1232.25
2014-09-22,1236.0
2014-09-23,1213.5
2014-09-24,1222.0
2014-09-25,1217.25
2014-09-26,1213.75
2014-09-29,1213.75
2014-09-30,1219.5
2014-10-01,1216.5
2014-10-02,1216.5
2014-10-03,1211.75
2014-10-06,1195.0
2014-10-07,1195.75
2014-10-08,1210.5
2014-10-09,1217.0
2014-10-10,1226.75
2014-10-13,1219.0
2014-10-14,1229.0
2014-10-15,1234.75
2014-10-16,1237.5
2014-10-17,1237.75
2014-10-20,1234.25
2014-10-21,1244.5
2014-10-22,1250.25
2014-10-23,1243.75
2014-10-24,1232.75
2014-10-27,1232.75
2014-10-28,1228.75
2014-10-29,1229.25
2014-10-30,1223.5
2014-11-03,1202.0
2014-11-04,1167.75
2014-11-05,1166.5
2014-11-06,1142.0
2014-11-07,1145.0
2014-11-10,1154.5
2014-11-11,1162.0
2014-11-12,1156.5
2014-11-13,1164.5
2014-11-14,1161.75
2014-11-17,1169.0
2014-11-18,1182.5
2014-11-19,1192.75
2014-11-20,1196.0
2014-11-21,1190.0
2014-11-24,1203.75
2014-11-25,1197.5
2014-11-26,1199.0
2014-11-27,1197.5
2014-11-28,1194.75
2014-12-01,1182.75
2014-12-02,1194.0
2014-12-03,1195.0
2014-12-04,1204.75
2014-12-05,1209.0
2014-12-09,1194.0
2014-12-10,1227.0
2014-12-11,1229.0
2014-12-12,1216.25
2014-12-15,1217.0
2014-12-16,1209.25
2014-12-17,1202.5
2014-12-18,1195.75
2014-12-19,1199.0
2014-12-22,1195.5
2014-12-23,1195.25
2014-12-24,1175.75
2014-12-26,1177.0
2014-12-29,1177.0
2014-12-30,1185.5
2015-01-02,1206.0
2015-01-05,1172.0
2015-01-06,1200.0
2015-01-07,1210.25
2015-01-08,1210.5
2015-01-09,1215.5
2015-01-12,1217.75
2015-01-13,1226.5
2015-01-14,1231.5
2015-01-15,1235.0
2015-01-16,1259.0
2015-01-19,1277.5
2015-01-20,1273.75
2015-01-21,1288.75
2015-01-22,1293.5
2015-01-23,1295.75
2015-01-26,1294.75
2015-01-27,1281.25
2015-01-28,1288.5
2015-01-29,1288.0
2015-01-30,1268.75
2015-02-02,1260.25
2015-02-03,1272.5
2015-02-04,1264.25
2015-02-05,1268.5
2015-02-06,1259.25
2015-02-09,1241.0
2015-02-10,1238.5
2015-02-11,1234.5
2015-02-12,1223.75
2015-02-13,1222.5
2015-02-16,1232.5
2015-02-17,1229.25
2015-02-18,1209.5
2015-02-19,1206.0
2015-02-20,1209.5
2015-02-23,1208.25
2015-02-24,1204.5
2015-02-25,1192.5
2015-02-26,1204.75
2015-02-27,1208.25
2015-03-02,1214.0
2015-03-03,1212.5
2015-03-04,1212.75
2015-03-05,1199.5
2015-03-06,1202.0
2015-03-09,1175.75
2015-03-10,1168.5
2015-03-11,1162.0
2015-03-12,1150.0
2015-03-13,1152.25
2015-03-16,1152.0
2015-03-17,1150.75
2015-03-18,1150.75
2015-03-19,1147.25
2015-03-20,1166.0
2015-03-23,1183.1
2015-03-24,1186.25
2015-03-25,1191.5
2015-03-26,1195.6
2015-03-27,1203.15
2015-03-30,1195.75
2015-03-31,1185.5
2015-04-01,1187.0
2015-04-02,1197.0
2015-04-06,1198.5
2015-04-07,1198.5
2015-04-08,1211.0
2015-04-09,1207.25
2015-04-10,1194.8
2015-04-13,1207.35
2015-04-14,1198.9
2015-04-15,1194.75
2015-04-16,1192.9
2015-04-17,1204.35
2015-04-20,1203.35
2015-04-21,1196.5
2015-04-22,1195.3
2015-04-23,1189.25
2015-04-24,1185.75
2015-04-27,1183.0
2015-04-28,1200.0
2015-04-29,1209.0
2015-04-30,1209.0
2015-05-04,1180.25
2015-05-05,1175.95
2015-05-06,1197.0
2015-05-07,1194.25
2015-05-08,1187.0
2015-05-11,1186.0
2015-05-12,1189.25
2015-05-13,1191.5
2015-05-14,1210.5
2015-05-15,1225.0
2015-05-18,1220.5
2015-05-19,1223.5
2015-05-20,1214.3
2015-05-22,1210.5
2015-05-25,1204.1
2015-05-26,1204.1
2015-05-27,1185.4
2015-05-28,1185.85
2015-05-29,1185.0
2015-06-01,1191.4
2015-06-02,1199.9
2015-06-03,1192.8
2015-06-04,1190.0
2015-06-05,1176.0
2015-06-08,1164.6
2015-06-09,1172.8
2015-06-10,1177.4
2015-06-11,1188.5
2015-06-12,1178.5
2015-06-15,1182.8
2015-06-16,1181.4
2015-06-17,1177.75
2015-06-18,1178.0
2015-06-19,1201.85
2015-06-22,1203.4
2015-06-23,1185.5
2015-06-24,1178.0
2015-06-25,1173.75
2015-06-26,1172.65
2015-06-30,1170.5
2015-07-01,1171.0
2015-07-02,1168.0
2015-07-03,1165.25
2015-07-06,1167.95
2015-07-07,1166.0
2015-07-08,1156.25
2015-07-09,1158.5
2015-07-10,1164.25
2015-07-13,1159.3
2015-07-14,1154.0
2015-07-15,1157.4
2015-07-17,1147.4
2015-07-20,1132.8
2015-07-21,1104.6
2015-07-22,1105.6
2015-07-23,1088.6
2015-07-24,1097.4
2015-07-27,1080.8
2015-07-28,1100.0
2015-07-29,1096.2
2015-07-30,1090.25
2015-07-31,1087.5
2015-08-03,1098.4
2015-08-04,1091.9
2015-08-05,1090.65
2015-08-06,1085.1
2015-08-07,1089.75
2015-08-10,1093.5
2015-08-11,1097.0
2015-08-12,1108.25
2015-08-13,1119.0
2015-08-14,1116.75
2015-08-17,1118.25
2015-08-18,1118.8
2015-08-19,1111.45
2015-08-20,1126.15
2015-08-21,1147.7
2015-08-24,1156.5
2015-08-25,1166.5
2015-08-26,1137.5
2015-08-27,1120.75
2015-08-28,1119.0
2015-08-31,1135.0
2015-09-01,1135.0
2015-09-02,1142.3
2015-09-03,1137.75
2015-09-04,1128.0
2015-09-07,1118.25
2015-09-08,1119.5
2015-09-09,1121.15
2015-09-10,1109.85
2015-09-11,1109.5
2015-09-14,1101.25
2015-09-15,1104.8
2015-09-16,1105.95
2015-09-17,1117.6
2015-09-21,1117.5
2015-09-22,1133.25
2015-09-23,1122.9
2015-09-24,1131.35
2015-09-25,1154.5
2015-09-28,1146.65
2015-09-29,1131.05
2015-09-30,1132.1
2015-10-01,1114.0
2015-10-02,1119.0
2015-10-05,1140.75
2015-10-06,1139.75
2015-10-07,1147.5
2015-10-08,1144.6
2015-10-09,1140.0
2015-10-13,1151.55
2015-10-14,1165.2
2015-10-15,1173.9
2015-10-16,1184.25
2015-10-19,1180.85
2015-10-20,1175.4
2015-10-21,1177.75
2015-10-22,1167.1
2015-10-23,1167.0
2015-10-26,1161.25
2015-10-27,1166.4
2015-10-28,1165.7
2015-10-29,1179.6
2015-10-30,1148.6
2015-11-02,1142.35
2015-11-03,1134.0
2015-11-04,1123.1
2015-11-05,1114.7
2015-11-06,1106.3
2015-11-09,1088.9
2015-11-10,1089.6
2015-11-11,1087.1
2015-11-12,1085.9
2015-11-13,1087.4
2015-11-16,1081.5
2015-11-17,1084.75
2015-11-18,1079.2
2015-11-19,1067.75
2015-11-20,1082.6
2015-11-23,1081.75
2015-11-24,1070.5
2015-11-25,1076.4
2015-11-26,1068.0
2015-11-27,1071.0
2015-11-30,1057.4
2015-12-01,1061.9
2015-12-02,1065.4
2015-12-03,1055.4
2015-12-04,1055.45
2015-12-07,1079.25
2015-12-09,1075.8
2015-12-10,1081.0
2015-12-11,1071.0
2015-12-14,1072.5
2015-12-15,1068.25
2015-12-16,1061.5
2015-12-17,1075.25
2015-12-18,1049.4
2015-12-21,1062.5
2015-12-22,1078.75
2015-12-23,1074.9
2015-12-24,1068.25
2015-12-28,1071.9
2015-12-29,1071.9
2015-12-30,1070.1
2016-01-04,1060.0
2016-01-05,1082.25
2016-01-06,1077.0
2016-01-07,1091.4
2016-01-08,1106.35
2016-01-11,1101.85
2016-01-12,1100.75
2016-01-13,1085.4
2016-01-14,1088.15
2016-01-15,1088.4
2016-01-18,1093.75
2016-01-19,1089.2
2016-01-20,1086.25
2016-01-21,1101.75
2016-01-22,1096.5
2016-01-25,1096.25
2016-01-26,1106.6
2016-01-27,1113.6
2016-01-28,1116.25
2016-01-29,1114.0
2016-02-01,1111.8
2016-02-02,1126.5
2016-02-03,1128.5
2016-02-04,1132.0
2016-02-05,1156.35
2016-02-08,1150.35
2016-02-09,1193.25
2016-02-10,1191.0
2016-02-11,1190.0
2016-02-12,1241.0
2016-02-15,1239.75
2016-02-16,1208.2
2016-02-17,1209.5
2016-02-18,1210.0
2016-02-19,1210.1
2016-02-22,1231.15
2016-02-23,1211.0
2016-02-24,1221.35
2016-02-25,1250.75
2016-02-26,1236.0
2016-02-29,1226.5
2016-03-01,1234.9
2016-03-02,1236.5
2016-03-03,1239.2
2016-03-04,1250.25
2016-03-07,1277.5
2016-03-08,1267.9
2016-03-09,1267.0
2016-03-10,1246.4
2016-03-11,1266.5
2016-03-14,1264.75
2016-03-15,1242.75
2016-03-16,1232.0
2016-03-17,1228.5
2016-03-18,1266.5
2016-03-21,1252.1
2016-03-22,1244.9
2016-03-23,1252.5
2016-03-24,1217.6
2016-03-28,1221.0
2016-03-29,1221.0
2016-03-30,1226.0
2016-03-31,1236.25
2016-04-01,1237.0
2016-04-04,1213.6
2016-04-05,1219.75
2016-04-06,1231.25
2016-04-07,1221.4
2016-04-08,1242.1
2016-04-11,1239.5
2016-04-12,1254.75
2016-04-13,1254.6
2016-04-14,1245.75
2016-04-15,1233.85
2016-04-18,1227.1
2016-04-19,1234.3
2016-04-20,1255.4
2016-04-21,1252.0
2016-04-22,1249.25
2016-04-25,1243.25
2016-04-26,1238.9
2016-04-27,1241.7
2016-04-28,1247.4
2016-04-29,1256.0
2016-05-02,1285.65
2016-05-03,1285.65
2016-05-04,1294.0
2016-05-05,1283.0
2016-05-06,1280.25
2016-05-09,1289.0
2016-05-10,1265.25
2016-05-11,1262.8
2016-05-12,1276.85
2016-05-13,1279.25
2016-05-16,1265.9
2016-05-17,1285.75
2016-05-18,1277.0
2016-05-19,1272.9
2016-05-20,1246.25
2016-05-23,1254.2
2016-05-24,1245.9
2016-05-25,1236.85
2016-05-26,1220.6
2016-05-27,1223.85
2016-05-30,1216.25
2016-05-31,1216.25
2016-06-01,1212.1
2016-06-02,1214.5
2016-06-03,1212.4
2016-06-06,1240.5
2016-06-07,1244.0
2016-06-08,1241.0
2016-06-09,1263.0
2016-06-10,1263.9
2016-06-13,1275.5
2016-06-14,1280.8
2016-06-15,1287.15
2016-06-16,1283.3
2016-06-17,1310.75
2016-06-20,1290.7
2016-06-21,1281.8
2016-06-22,1272.6
2016-06-23,1264.85
2016-06-24,1262.15
2016-06-28,1315.5
2016-06-29,1309.7
2016-06-30,1321.5
2016-07-01,1320.75
2016-07-04,1340.0
2016-07-05,1350.75
2016-07-06,1350.75
2016-07-07,1366.25
2016-07-08,1356.7
2016-07-11,1354.25
2016-07-12,1357.1
2016-07-13,1342.4
2016-07-14,1342.75
2016-07-15,1323.6
2016-07-18,1327.0
2016-07-19,1334.7
2016-07-20,1330.9
2016-07-21,1315.9
2016-07-22,1321.15
2016-07-25,1320.75
2016-07-26,1313.15
2016-07-27,1323.0
2016-07-28,1329.0
2016-07-29,1341.75
2016-08-01,1342.0
2016-08-02,1349.65
2016-08-03,1363.75
2016-08-04,1358.9
2016-08-05,1362.75
2016-08-08,1340.4
2016-08-09,1336.8
2016-08-10,1341.0
2016-08-11,1347.7
2016-08-12,1355.0
2016-08-16,1352.2
2016-08-17,1344.0
2016-08-18,1343.35
2016-08-19,1350.05
2016-08-22,1346.4
2016-08-23,1335.9
2016-08-24,1342.0
2016-08-25,1327.25
2016-08-26,1321.3
2016-08-29,1318.75
2016-08-30,1318.75
2016-08-31,1318.15
2016-09-01,1309.25
2016-09-02,1309.5
2016-09-05,1324.7
2016-09-06,1326.35
2016-09-07,1337.25
2016-09-08,1348.35
2016-09-09,1343.4
2016-09-12,1330.85
2016-09-13,1324.6
2016-09-14,1323.65
2016-09-15,1321.75
2016-09-16,1310.8
2016-09-20,1308.35
2016-09-21,1313.8
2016-09-22,1326.1
2016-09-23,1339.1
2016-09-26,1338.65
2016-09-27,1340.5
2016-09-28,1327.0
2016-09-29,1322.5
2016-09-30,1318.1
2016-10-03,1322.5
2016-10-04,1313.3
2016-10-05,1283.3
2016-10-06,1269.4
2016-10-07,1254.5
2016-10-11,1258.75
2016-10-12,1253.45
2016-10-13,1256.5
2016-10-14,1261.05
2016-10-17,1251.75
2016-10-18,1254.8
2016-10-19,1258.2
2016-10-20,1269.05
2016-10-21,1271.65
2016-10-24,1266.05
2016-10-25,1265.55
2016-10-26,1269.4
2016-10-27,1270.5
2016-10-28,1266.25
2016-11-02,1273.0
2016-11-03,1303.75
2016-11-04,1301.0
2016-11-07,1302.8
2016-11-08,1283.05
2016-11-09,1282.35
2016-11-10,1281.4
2016-11-11,1267.5
2016-11-14,1236.45
2016-11-15,1213.6
2016-11-16,1226.95
2016-11-17,1229.2
2016-11-18,1226.75
2016-11-21,1211.0
2016-11-22,1214.25
2016-11-23,1212.25
2016-11-24,1185.35
2016-11-25,1186.1
2016-11-28,1187.7
2016-11-29,1187.0
2016-11-30,1186.55
2016-12-01,1178.1
2016-12-02,1161.85
2016-12-05,1173.5
2016-12-06,1162.2
2016-12-07,1172.5
2016-12-09,1177.65
2016-12-12,1163.6
2016-12-13,1156.1
2016-12-14,1158.55
2016-12-15,1162.25
2016-12-16,1126.95
2016-12-19,1131.6
2016-12-20,1136.25
2016-12-21,1125.7
2016-12-22,1133.65
2016-12-23,1131.35
2016-12-26,1131.35
2016-12-27,1131.35
2016-12-28,1131.35
2016-12-29,1134.6
2016-12-30,1145.9
2017-01-03,1145.9
2017-01-04,1151.0
2017-01-05,1164.25
2017-01-06,1176.7
2017-01-09,1175.85
2017-01-10,1178.5
2017-01-11,1189.5
2017-01-12,1178.55
2017-01-13,1205.05
2017-01-16,1190.35
2017-01-17,1203.0
2017-01-18,1216.05
2017-01-19,1214.75
2017-01-20,1196.05
2017-01-23,1200.55
2017-01-24,1212.85
2017-01-25,1216.8
2017-01-26,1195.0
2017-01-27,1189.7
2017-01-30,1184.85
2017-01-31,1192.8
2017-02-01,1212.8
2017-02-02,1203.65
2017-02-03,1221.95
2017-02-06,1215.2
2017-02-07,1226.75
2017-02-08,1231.0
2017-02-09,1242.1
2017-02-10,1236.8
2017-02-13,1228.3
2017-02-14,1222.25
2017-02-15,1230.75
2017-02-16,1224.4
2017-02-17,1240.55
2017-02-20,1241.95
2017-02-21,1237.3
2017-02-22,1233.2
2017-02-23,1236.65
2017-02-24,1247.9
2017-02-27,1253.65
2017-02-28,1257.2
2017-03-01,1255.6
2017-03-02,1240.4
2017-03-03,1238.1
2017-03-06,1226.5
2017-03-07,1230.95
2017-03-08,1216.65
2017-03-09,1209.2
2017-03-10,1206.55
2017-03-13,1202.65
2017-03-14,1204.2
2017-03-15,1204.6
2017-03-16,1198.8
2017-03-17,1229.35
2017-03-20,1229.6
2017-03-21,1232.4
2017-03-22,1241.6
2017-03-23,1249.05
2017-03-24,1247.5
2017-03-27,1247.5
2017-03-28,1257.55
2017-03-29,1257.25
2017-03-30,1251.1
2017-03-31,1248.8
2017-04-03,1244.85
2017-04-04,1247.25
2017-04-05,1257.65
2017-04-06,1245.8
2017-04-07,1252.5
2017-04-10,1266.45
2017-04-11,1250.05
2017-04-12,1252.9
2017-04-13,1274.3
2017-04-17,1284.15
2017-04-18,1284.15
2017-04-20,1278.95
2017-04-21,1282.1
2017-04-24,1281.85
2017-04-25,1269.4
2017-04-26,1267.8
2017-04-27,1261.85
2017-04-28,1262.8
2017-05-02,1266.45
2017-05-03,1255.45
2017-05-04,1250.3
2017-05-05,1228.45
2017-05-08,1228.05
2017-05-09,1229.8
2017-05-10,1220.4
2017-05-11,1222.95
2017-05-12,1223.15
2017-05-15,1231.25
2017-05-16,1233.3
2017-05-17,1234.2
2017-05-18,1257.4
2017-05-19,1255.9
2017-05-22,1252.0
2017-05-23,1258.85
2017-05-24,1260.2
2017-05-25,1252.55
2017-05-26,1256.95
2017-05-29,1265.05
2017-05-30,1265.05
2017-05-31,1262.7
2017-06-01,1266.2
2017-06-02,1264.85
2017-06-05,1274.95
2017-06-06,1279.95
2017-06-07,1293.5
2017-06-08,1291.0
2017-06-09,1273.1
2017-06-12,1266.55
2017-06-13,1266.4
2017-06-14,1262.0
2017-06-15,1275.5
2017-06-16,1254.55
2017-06-19,1255.4
2017-06-20,1248.15
2017-06-21,1242.2
2017-06-22,1242.5
2017-06-23,1250.8
2017-06-27,1255.7
2017-06-28,1249.55
2017-06-29,1248.0
2017-06-30,1243.5
2017-07-03,1242.25
2017-07-04,1229.25
2017-07-05,1223.75
2017-07-06,1220.3
2017-07-07,1224.9
2017-07-10,1215.65
2017-07-11,1211.9
2017-07-12,1211.05
2017-07-13,1218.8
2017-07-14,1218.9
2017-07-17,1230.3
2017-07-18,1234.1
2017-07-19,1240.75
2017-07-20,1242.15
2017-07-21,1238.7
2017-07-24,1248.55
2017-07-25,1255.55
2017-07-26,1254.4
2017-07-27,1248.1
2017-07-28,1261.1
2017-07-31,1264.9
2017-08-01,1267.55
2017-08-02,1270.95
2017-08-03,1269.6
2017-08-04,1268.1
2017-08-07,1257.7
2017-08-08,1258.0
2017-08-09,1261.8
2017-08-10,1271.05
2017-08-11,1284.4
2017-08-14,1286.1
2017-08-16,1282.3
2017-08-17,1272.75
2017-08-18,1285.15
2017-08-21,1295.8
2017-08-22,1292.9
2017-08-23,1284.2
2017-08-24,1286.65
2017-08-25,1289.0
2017-08-28,1285.3
2017-08-29,1285.3
2017-08-30,1318.65
2017-08-31,1308.5
2017-09-01,1311.75
2017-09-04,1320.4
2017-09-05,1333.1
2017-09-06,1335.55
2017-09-07,1337.85
2017-09-08,1343.5
2017-09-11,1346.25
2017-09-12,1334.2
2017-09-13,1326.5
2017-09-14,1327.55
2017-09-15,1324.55
2017-09-20,1322.85
2017-09-21,1311.3
2017-09-22,1292.1
2017-09-25,1294.8
2017-09-26,1293.3
2017-09-27,1300.05
2017-09-28,1282.55
2017-09-29,1283.35
2017-10-02,1283.1
2017-10-03,1273.7
2017-10-04,1271.25
2017-10-05,1274.25
2017-10-06,1274.5
2017-10-10,1261.8
2017-10-11,1291.4
2017-10-12,1289.25
2017-10-13,1290.25
2017-10-16,1299.6
2017-10-17,1303.3
2017-10-18,1284.75
2017-10-19,1280.2
2017-10-20,1286.4
2017-10-23,1281.2
2017-10-24,1274.9
2017-10-25,1276.45
2017-10-26,1275.0
2017-10-30,1273.75
2017-10-31,1272.0
2017-11-02,1270.15
2017-11-03,1279.2
2017-11-06,1267.2
2017-11-07,1270.9
2017-11-08,1275.6
2017-11-09,1284.0
2017-11-10,1284.8
2017-11-13,1284.3
2017-11-14,1277.95
2017-11-15,1274.6
2017-11-16,1282.2
2017-11-17,1280.0
2017-11-20,1284.35
2017-11-21,1286.2
2017-11-22,1283.3
2017-11-23,1286.95
2017-11-24,1290.35
2017-11-27,1290.5
2017-11-28,1294.9
2017-11-29,1291.85
2017-11-30,1283.85
2017-12-01,1280.2
2017-12-04,1275.5
2017-12-05,1273.45
2017-12-06,1266.3
2017-12-07,1263.7
2017-12-11,1255.0
2017-12-12,1247.15
2017-12-13,1240.9
2017-12-14,1242.65
2017-12-15,1251.0
2017-12-18,1254.6
2017-12-19,1260.6
2017-12-20,1260.35
2017-12-21,1264.55
2017-12-22,1264.55
2017-12-26,1264.55
2017-12-27,1264.55
2017-12-28,1279.4
2017-12-29,1291.0
2018-01-02,1291.0
2018-01-03,1312.05
2018-01-04,1314.9
2018-01-05,1314.5
2018-01-08,1317.15
2018-01-09,1319.95
2018-01-10,1311.0
2018-01-11,1319.75
2018-01-12,1323.05
2018-01-15,1326.8
2018-01-16,1339.25
2018-01-17,1333.85
2018-01-18,1335.65
2018-01-19,1332.2
2018-01-22,1334.95
2018-01-23,1332.6
2018-01-24,1333.4
2018-01-25,1353.7
2018-01-26,1354.95
2018-01-29,1353.15
2018-01-30,1343.85
2018-01-31,1344.9
2018-02-01,1345.05
2018-02-02,1341.35
2018-02-05,1331.15
2018-02-06,1333.6
2018-02-07,1331.4
2018-02-08,1324.65
2018-02-09,1315.45
2018-02-12,1314.1
2018-02-13,1322.3
2018-02-14,1325.35
2018-02-15,1336.25
2018-02-16,1352.45
2018-02-19,1352.1
2018-02-20,1346.6
2018-02-21,1339.85
2018-02-22,1330.5
2018-02-23,1328.35
2018-02-26,1327.95
2018-02-27,1333.5
2018-02-28,1325.75
2018-03-01,1317.85
2018-03-02,1307.75
2018-03-05,1322.3
2018-03-06,1320.4
2018-03-07,1331.4
2018-03-08,1329.4
2018-03-09,1321.0
2018-03-12,1320.6
2018-03-13,1319.15
2018-03-14,1322.75
2018-03-15,1323.55
2018-03-16,1318.75
2018-03-19,1310.1
2018-03-20,1312.4
2018-03-21,1311.0
2018-03-22,1321.35
2018-03-23,1329.15
2018-03-26,1346.6
2018-03-27,1352.4
2018-03-28,1341.45
2018-03-29,1332.45
2018-04-02,1323.85
2018-04-03,1323.85
2018-04-04,1333.45
2018-04-05,1337.3
2018-04-06,1327.7
2018-04-09,1331.2
2018-04-10,1331.95
2018-04-11,1338.95
2018-04-12,1350.75
2018-04-13,1341.35
2018-04-16,1343.7
2018-04-17,1349.35
2018-04-18,1342.1
2018-04-19,1351.45
2018-04-20,1348.6
2018-04-23,1336.75
2018-04-24,1324.3
2018-04-25,1328.85
2018-04-26,1323.3
2018-04-27,1317.54
2018-04-30,1322.5
2018-05-02,1318.11
2018-05-03,1305.97
2018-05-04,1312.6
2018-05-07,1314.35
2018-05-08,1314.15
2018-05-09,1313.55
2018-05-10,1312.53
2018-05-11,1320.45
2018-05-14,1321.05
2018-05-15,1314.27
2018-05-16,1290.33
2018-05-17,1292.6
2018-05-18,1291.58
